title,url,event_id,description
DANC 123R 2 2732,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1208676446,1208676446,"Thursday, April 24, 2025, 2:30 - 3:45pm Woodruff PE Center - Dance Studio"
Women's Tennis Practice,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1222083511,1222083511,"Friday, April 25, 2025, 4:15 - 6pm Woodruff PE Center Indoor Tennis court #7 (roof), Woodruff PE Center Indoor Tennis court #8 (roof), Woodruff PE Center Indoor Tennis court #9 (roof), Woodruff PE Center Indoor Tennis court #10 (roof), Woodruff PE Center Indoor Tennis Court  #11,…"
Zeebah Practice,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1241846122,1241846122,"Sunday, April 20, 2025, 6 - 8pm Woodruff PE Center - Dance Studio"
Israel Fest,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1259264903,1259264903,"Monday, April 21, 2025, 4 - 6pm Woodruff PE Center Mcdonough Field, Woodruff PE Center Mcdonough Stage"
DANC 123R 2 2732,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1208676436,1208676436,"Tuesday, April 22, 2025, 2:30 - 3:45pm Woodruff PE Center - Dance Studio"
Men's Tennis Practice,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1221900798,1221900798,"Wednesday, April 23, 2025, 2:30 - 4:30pm Woodruff PE Center Indoor Tennis court #10 (roof), Woodruff PE Center All Outdoor Tennis courts, Woodruff PE Center All Indoor Tennis courts"
Women's Tennis Practice,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1221946277,1221946277,"Thursday, April 24, 2025, 2:30 - 4:30pm Woodruff PE Center All Outdoor Tennis courts, Woodruff PE Center All Indoor Tennis courts"
Women's Tennis Practice,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1221946063,1221946063,"Friday, April 25, 2025, 4:15 - 6pm Woodruff PE Center Indoor Tennis court #7 (roof), Woodruff PE Center Indoor Tennis court #8 (roof), Woodruff PE Center Indoor Tennis court #9 (roof), Woodruff PE Center Indoor Tennis court #10 (roof), Woodruff PE Center Indoor Tennis Court  #11,…"
Emory Suri Rehearsal,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1242036129,1242036129,"Sunday, April 20, 2025, 6 - 8:45pm Woodruff PE Center Aerobics Room"
DANC 150R 1 2728,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1208676432,1208676432,"Monday, April 21, 2025, 4 - 5:15pm Woodruff PE Center - Dance Studio"
Women's Tennis Practice,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1221946275,1221946275,"Tuesday, April 22, 2025, 2:30 - 4:30pm Woodruff PE Center All Outdoor Tennis courts, Woodruff PE Center All Indoor Tennis courts"
PE 167 5 3255,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1222917671,1222917671,"Wednesday, April 23, 2025, 2:30 - 3:45pm Woodruff PE Center Aerobics Room"
Women's Tennis Practice,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1221946062,1221946062,"Thursday, April 24, 2025, 2:30 - 4:30pm Woodruff PE Center All Outdoor Tennis courts, Woodruff PE Center All Indoor Tennis courts"
Zeebah Practice,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1241846123,1241846123,"Friday, April 25, 2025, 4:30 - 6:30pm Woodruff PE Center Aerobics Room"
Zeebah Practice,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1241846157,1241846157,"Sunday, April 20, 2025, 6 - 8pm Woodruff PE Center - Dance Studio"
CS Exec Meeting,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1234187367,1234187367,"Monday, April 21, 2025, 4 - 5pm Woodruff PE Center 2nd conference room"
Women's Tennis Practice,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1221946060,1221946060,"Tuesday, April 22, 2025, 2:30 - 4:30pm Woodruff PE Center All Outdoor Tennis courts, Woodruff PE Center All Indoor Tennis courts"
PE 191 2 3583,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1222893584,1222893584,"Wednesday, April 23, 2025, 4 - 5:15pm Woodruff PE Center multipurpose room, wrestling,aerobics,yoga,martial arts"
PE 194 2 3289,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1222917676,1222917676,"Thursday, April 24, 2025, 2:30 - 3:45pm Woodruff PE Center Aerobics Room"
Zeebah Practice,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1241846158,1241846158,"Friday, April 25, 2025, 4:30 - 6:30pm Woodruff PE Center Aerobics Room"
CS Men's Volleyball,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1230793730,1230793730,"Sunday, April 20, 2025, 6:30 - 9pm Woodruff PE Center Court #2, Woodruff PE Center Court #1"
PE 162 1 5153,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1235500363,1235500363,"Monday, April 21, 2025, 4 - 5:15pm Woodruff PE Center Aerobics Room"
PE 194 2 3289,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1222917667,1222917667,"Tuesday, April 22, 2025, 2:30 - 3:45pm Woodruff PE Center Aerobics Room"
CS Roundnet,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1232770983,1232770983,"Wednesday, April 23, 2025, 4 - 6pm Woodruff  PE Center Candler Field #1"
Align & Flow Yoga (Stacy),https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1229821903,1229821903,"Thursday, April 24, 2025, 4 - 5pm Woodruff PE Center multipurpose room, wrestling,aerobics,yoga,martial arts"
Emory Emotion Dance Practice,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1242292470,1242292470,"Friday, April 25, 2025, 4:45 - 6:15pm Woodruff PE Center multipurpose room, wrestling,aerobics,yoga,martial arts"
Men's Tennis Individuals,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1236559802,1236559802,"Monday, April 21, 2025, 4:30 - 6pm Woodruff PE Center All Outdoor Tennis courts, Woodruff PE Center All Indoor Tennis courts"
Power Flow Yoga (Baseball Team),https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1240907628,1240907628,"Tuesday, April 22, 2025, 4 - 4:45pm Woodruff PE Center multipurpose room, wrestling,aerobics,yoga,martial arts"
PE 296 1 5810,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1232643880,1232643880,"Wednesday, April 23, 2025, 4 - 5:30pm Woodruff PE Center Large class room"
DANC 226 1 2733,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1208676447,1208676447,"Thursday, April 24, 2025, 4 - 5:15pm Woodruff PE Center - Dance Studio"
Emory Emotion Dance Practice,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1242293135,1242293135,"Friday, April 25, 2025, 4:45 - 6:15pm Woodruff PE Center multipurpose room, wrestling,aerobics,yoga,martial arts"
Men's Tennis Individuals,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1236558742,1236558742,"Monday, April 21, 2025, 4:30 - 6pm Woodruff PE Center All Outdoor Tennis courts, Woodruff PE Center All Indoor Tennis courts"
Planet ASO,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1179035722,1179035722,"Tuesday, April 22, 2025, 4 - 7pm Woodruff PE Center Mcdonough Field, Woodruff PE Center Mcdonough Stage"
DANC 150R 1 2728,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1208676442,1208676442,"Wednesday, April 23, 2025, 4 - 5:15pm Woodruff PE Center - Dance Studio"
Men's Tennis Practice,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1221902293,1221902293,"Thursday, April 24, 2025, 4:30 - 6:30pm Woodruff PE Center All Outdoor Tennis courts, Woodruff PE Center All Indoor Tennis courts"
CS Men's Lacrosse,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1230790642,1230790642,"Friday, April 25, 2025, 6 - 8pm Woodruff PE Center Candler Field #3, Woodruff PE Center Candler Field #4"
Feel Good Yoga (Martine),https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1229821897,1229821897,"Monday, April 21, 2025, 5:30 - 6:30pm Woodruff PE Center multipurpose room, wrestling,aerobics,yoga,martial arts"
DANC 226 1 2733,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1208676437,1208676437,"Tuesday, April 22, 2025, 4 - 5:15pm Woodruff PE Center - Dance Studio"
PE 162 1 5153,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1235500364,1235500364,"Wednesday, April 23, 2025, 4 - 5:15pm Woodruff PE Center Aerobics Room"
Men's Tennis Practice,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1221900799,1221900799,"Thursday, April 24, 2025, 4:30 - 6:30pm Woodruff PE Center All Outdoor Tennis courts, Woodruff PE Center All Indoor Tennis courts"
Salsa Lessons,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1241846492,1241846492,"Friday, April 25, 2025, 6:15 - 8:15pm Woodruff PE Center - Dance Studio"
CS Field Hockey,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1230790632,1230790632,"Monday, April 21, 2025, 5:30 - 7pm Woodruff PE Center Candler Field #3, Woodruff PE Center Candler Field #4"
OR Club Executive Meeting,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1242031365,1242031365,"Tuesday, April 22, 2025, 4 - 5pm Woodruff PE Center 2nd conference room"
Women's Tennis Practice,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1221946276,1221946276,"Wednesday, April 23, 2025, 4:30 - 6:30pm Woodruff PE Center All Outdoor Tennis courts, Woodruff PE Center All Indoor Tennis courts"
ECAS S.I.P.S Event,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1258955322,1258955322,"Thursday, April 24, 2025, 5 - 7pm Woodruff PE Center Mcdonough Field, Woodruff PE Center Mcdonough Stage"
CS Judo,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1230913102,1230913102,"Friday, April 25, 2025, 6:30 - 8:30pm Woodruff PE Center multipurpose room, wrestling,aerobics,yoga,martial arts"
Trip Leader Training: Risk Management,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1228076099,1228076099,"Monday, April 21, 2025, 5:30 - 7pm Woodruff PE Center Large class room"
Men's Tennis Practice,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1221902289,1221902289,"Tuesday, April 22, 2025, 4:30 - 6:30pm Woodruff PE Center All Outdoor Tennis courts, Woodruff PE Center All Indoor Tennis courts"
Women's Tennis Practice,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1221946061,1221946061,"Wednesday, April 23, 2025, 4:30 - 6:30pm Woodruff PE Center All Outdoor Tennis courts, Woodruff PE Center All Indoor Tennis courts"
Proprio-Vinyasa Flow (Maggie),https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1229821904,1229821904,"Thursday, April 24, 2025, 5:30 - 6:30pm Woodruff PE Center multipurpose room, wrestling,aerobics,yoga,martial arts"
CS Badminton,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1231507040,1231507040,"Friday, April 25, 2025, 6:30 - 8:30pm Woodruff PE Center Court #3"
WERQ (Christy),https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1229818143,1229818143,"Monday, April 21, 2025, 5:30 - 6:30pm Woodruff PE Center Aerobics Room"
Men's Tennis Practice,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1221900797,1221900797,"Tuesday, April 22, 2025, 4:30 - 6:30pm Woodruff PE Center All Outdoor Tennis courts, Woodruff PE Center All Indoor Tennis courts"
CS Women's Lacrosse,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1230790638,1230790638,"Wednesday, April 23, 2025, 5 - 7pm Woodruff PE Center Candler Field #3, Woodruff PE Center Candler Field #4"
CS Men's Soccer,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1230790640,1230790640,"Thursday, April 24, 2025, 5:30 - 7:15pm Woodruff PE Center Candler Field #3, Woodruff PE Center Candler Field #4"
Emory Ballroom Dance Lesson,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1241397097,1241397097,"Friday, April 25, 2025, 6:45 - 8:45pm Woodruff PE Center Aerobics Room"
CS Men's Ultimate,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1230478023,1230478023,"Monday, April 21, 2025, 6 - 8pm Woodruff  PE Center Candler Field #1, Woodruff PE Center Candler Field #2"
Dance Bootcamp (Molly),https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1233610397,1233610397,"Tuesday, April 22, 2025, 5:15 - 6:15pm Woodruff PE Center multipurpose room, wrestling,aerobics,yoga,martial arts"
Feel Good Yoga (Martine),https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1229821901,1229821901,"Wednesday, April 23, 2025, 5:30 - 6:30pm Woodruff PE Center multipurpose room, wrestling,aerobics,yoga,martial arts"
Emory Dance Company Course,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1235867453,1235867453,"Thursday, April 24, 2025, 5:30 - 9pm Woodruff PE Center - Dance Studio"
Emory Ballroom Dance Lesson,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1241310329,1241310329,"Friday, April 25, 2025, 6:45 - 8:45pm Woodruff PE Center Aerobics Room"
Spin (Ruby),https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1229781010,1229781010,"Monday, April 21, 2025, 6 - 6:50pm Woodruff PE Center Cycling Studio"
CS Field Hockey,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1230478024,1230478024,"Tuesday, April 22, 2025, 5:30 - 7pm Woodruff  PE Center Candler Field #1, Woodruff PE Center Candler Field #2"
Emory Dance Company Course,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1235867452,1235867452,"Wednesday, April 23, 2025, 5:30 - 9pm Woodruff PE Center - Dance Studio"
WERQ (Tina),https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1229818150,1229818150,"Thursday, April 24, 2025, 5:30 - 6:30pm Woodruff PE Center Aerobics Room"
NPHC Greek Plaza Night,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1262244178,1262244178,"Friday, April 25, 2025, 7 - 9pm Woodruff PE Center Mcdonough Field, Woodruff PE Center Mcdonough Stage"
Swim Practice (IMSC),https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1235050938,1235050938,"Monday, April 21, 2025, 6 - 7:30pm Woodruff PE Center Pool lap lane"
CS Men's Soccer,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1230790635,1230790635,"Tuesday, April 22, 2025, 5:30 - 7:15pm Woodruff PE Center Candler Field #3, Woodruff PE Center Candler Field #4"
Zumba (Lupe),https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1233555448,1233555448,"Wednesday, April 23, 2025, 5:30 - 6:20pm Woodruff PE Center Aerobics Room"
Spin (Kristin),https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1229841665,1229841665,"Thursday, April 24, 2025, 6 - 6:50pm Woodruff PE Center Cycling Studio"
CS Women's Volleyball,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1230793732,1230793732,"Friday, April 25, 2025, 7 - 8:30pm Woodruff PE Center Court #2, Woodruff PE Center Court #1"
Water Polo Practice (IMSC),https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1235050939,1235050939,"Monday, April 21, 2025, 6:30 - 8:30pm Woodruff PE Center Pool diving well / deep end"
Emory Dance Company Course,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1235867451,1235867451,"Tuesday, April 22, 2025, 5:30 - 9pm Woodruff PE Center - Dance Studio"
CS Men's Ultimate,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1230478026,1230478026,"Wednesday, April 23, 2025, 6 - 8pm Woodruff  PE Center Candler Field #1, Woodruff PE Center Candler Field #2"
Emory Shotokan Karate Practice,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1241437272,1241437272,"Thursday, April 24, 2025, 6 - 7:30pm Woodruff PE Center Racquetball court #2"
CS BJJ,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1230913099,1230913099,"Monday, April 21, 2025, 6:45 - 8:45pm Woodruff PE Center multipurpose room, wrestling,aerobics,yoga,martial arts"
TickTockTone (Lupe),https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1233555446,1233555446,"Tuesday, April 22, 2025, 5:30 - 6:30pm Woodruff PE Center Aerobics Room"
Wonderful Wednesday After Dark,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1221019861,1221019861,"Wednesday, April 23, 2025, 6 - 8pm Woodruff PE Center Mcdonough Field, Mcdonough Plaza, ESC Promenade"
Swim Practice (IMSC),https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1235050942,1235050942,"Thursday, April 24, 2025, 6 - 7:30pm Woodruff PE Center Pool lap lane"
Mat Pilates (Savvy),https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1233641230,1233641230,"Monday, April 21, 2025, 6:45 - 7:45pm Woodruff PE Center Aerobics Room"
Emory Shotokan Karate Practice,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1241437271,1241437271,"Tuesday, April 22, 2025, 6 - 7:30pm Woodruff PE Center Racquetball court #2"
Spin (Kristin),https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1229841664,1229841664,"Wednesday, April 23, 2025, 6 - 6:50pm Woodruff PE Center Cycling Studio"
Water Polo Practice (IMSC),https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1235050943,1235050943,"Thursday, April 24, 2025, 6:30 - 8:30pm Woodruff PE Center Pool diving well / deep end"
CS Men's Lacrosse,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1230790634,1230790634,"Monday, April 21, 2025, 7 - 9pm Woodruff PE Center Candler Field #4"
Swim Practice (IMSC),https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1235050940,1235050940,"Tuesday, April 22, 2025, 6 - 7:30pm Woodruff PE Center Pool lap lane"
Swim Practice (IMSC),https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1235050941,1235050941,"Wednesday, April 23, 2025, 6 - 7:30pm Woodruff PE Center Pool lap lane"
CS BJJ,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1230913101,1230913101,"Thursday, April 24, 2025, 6:45 - 8:45pm Woodruff PE Center multipurpose room, wrestling,aerobics,yoga,martial arts"
CS Women's Lacrosse,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1230790633,1230790633,"Monday, April 21, 2025, 7 - 9pm Woodruff PE Center Candler Field #3"
Cardio Blast (Amanda),https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1229821900,1229821900,"Tuesday, April 22, 2025, 6:30 - 7:30pm Woodruff PE Center multipurpose room, wrestling,aerobics,yoga,martial arts"
Cardio Blast (Amanda),https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1229818148,1229818148,"Wednesday, April 23, 2025, 6:30 - 7:30pm Woodruff PE Center Aerobics Room"
Taekwondo (John),https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1229818151,1229818151,"Thursday, April 24, 2025, 6:45 - 7:45pm Woodruff PE Center Aerobics Room"
CS Women's Volleyball,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1231507039,1231507039,"Monday, April 21, 2025, 7 - 9:30pm Woodruff PE Center Court #2, Woodruff PE Center Court #1"
Taekwondo (John),https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1229818146,1229818146,"Tuesday, April 22, 2025, 6:45 - 7:45pm Woodruff PE Center Aerobics Room"
305 Fitness (Cookie),https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1229821902,1229821902,"Wednesday, April 23, 2025, 6:45 - 7:45pm Woodruff PE Center multipurpose room, wrestling,aerobics,yoga,martial arts"
CS EGEWU,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1230478027,1230478027,"Thursday, April 24, 2025, 7 - 9pm Woodruff  PE Center Candler Field #1, Woodruff PE Center Candler Field #2"
CS Men's Basketball,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1230833466,1230833466,"Monday, April 21, 2025, 7:30 - 8:30pm Woodruff PE Center Auxillary Court 2"
CS EGEWU,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1230478025,1230478025,"Tuesday, April 22, 2025, 7 - 9pm Woodruff  PE Center Candler Field #1, Woodruff PE Center Candler Field #2"
CS Baseball,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1230790639,1230790639,"Wednesday, April 23, 2025, 7 - 9pm Woodruff PE Center Candler Field #3, Woodruff PE Center Candler Field #4"
CS Badminton,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1230835969,1230835969,"Thursday, April 24, 2025, 7 - 9pm Woodruff PE Center Court #3"
CS Women's Basketball,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1230833465,1230833465,"Monday, April 21, 2025, 7:30 - 8:30pm Woodruff PE Center Auxillary Court 1"
CS Badminton,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1230835966,1230835966,"Tuesday, April 22, 2025, 7 - 9pm Woodruff PE Center Court #3"
CS Men's Basketball,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1230833468,1230833468,"Wednesday, April 23, 2025, 7 - 8:30pm Woodruff PE Center Auxillary Court 2"
CS Fencing,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1230835970,1230835970,"Thursday, April 24, 2025, 7 - 9pm Woodruff PE Center Court #4"
Blaez Dance Team Practice,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1242565715,1242565715,"Monday, April 21, 2025, 8 - 10pm Woodruff PE Center - Dance Studio"
CS Fencing,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1230835967,1230835967,"Tuesday, April 22, 2025, 7 - 9pm Woodruff PE Center Court #4"
CS Women's Basketball,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1230833467,1230833467,"Wednesday, April 23, 2025, 7 - 8:30pm Woodruff PE Center Auxillary Court 1"
CS Women's Soccer,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1230790641,1230790641,"Thursday, April 24, 2025, 7:15 - 8:30pm Woodruff PE Center Candler Field #3, Woodruff PE Center Candler Field #4"
Savera Practice,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1241501843,1241501843,"Monday, April 21, 2025, 8 - 10pm Woodruff PE Center Aerobics Room"
CS Women's Soccer,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1230790636,1230790636,"Tuesday, April 22, 2025, 7:15 - 8:30pm Woodruff PE Center Candler Field #3, Woodruff PE Center Candler Field #4"
Trip Leader Meeting (OR),https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1228239577,1228239577,"Wednesday, April 23, 2025, 7 - 8pm Woodruff PE Center Large class room"
CS Tennis,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1230917307,1230917307,"Thursday, April 24, 2025, 8 - 9:30pm Woodruff PE Center All Outdoor Tennis courts"
CS Tennis,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1230917304,1230917304,"Monday, April 21, 2025, 8 - 9:30pm Woodruff PE Center All Outdoor Tennis courts"
CS Judo,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1230913100,1230913100,"Tuesday, April 22, 2025, 8 - 10pm Woodruff PE Center multipurpose room, wrestling,aerobics,yoga,martial arts"
Chronic Pain Group,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1235119307,1235119307,"Wednesday, April 23, 2025, 7 - 8pm Woodruff PE Center small class room"
Emory SaRaas,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1241310328,1241310328,"Thursday, April 24, 2025, 8 - 10pm Woodruff PE Center Aerobics Room"
Savera Practice,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1241502982,1241502982,"Monday, April 21, 2025, 8 - 10pm Woodruff PE Center Aerobics Room"
CS Tennis,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1230917305,1230917305,"Tuesday, April 22, 2025, 8 - 9:30pm Woodruff PE Center All Outdoor Tennis courts"
CS Women's Volleyball,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1230835968,1230835968,"Wednesday, April 23, 2025, 7 - 9:30pm Woodruff PE Center Court #3"
Emory Muay Thai Practice,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1241847107,1241847107,"Thursday, April 24, 2025, 9 - 10:45pm Woodruff PE Center multipurpose room, wrestling,aerobics,yoga,martial arts"
Break Emory Weekly Practice,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1242052343,1242052343,"Monday, April 21, 2025, 9 - 10:45pm Woodruff PE Center multipurpose room, wrestling,aerobics,yoga,martial arts"
Emory SaRaas,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1241310326,1241310326,"Tuesday, April 22, 2025, 8 - 10pm Woodruff PE Center Aerobics Room"
CS Men's Volleyball,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1230793731,1230793731,"Wednesday, April 23, 2025, 7:30 - 10pm Woodruff PE Center Court #2, Woodruff PE Center Court #1"
Zuri Practice,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1241847601,1241847601,"Thursday, April 24, 2025, 9 - 10:45pm Woodruff PE Center - Dance Studio"
CS Men's Lacrosse,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1230790637,1230790637,"Tuesday, April 22, 2025, 8:30 - 10:30pm Woodruff PE Center Candler Field #3, Woodruff PE Center Candler Field #4"
Agnition Dance Practice,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1242195760,1242195760,"Wednesday, April 23, 2025, 7:45 - 9:45pm Woodruff PE Center Aerobics Room"
Emory Ballroom Dance Lesson,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1241397096,1241397096,"Tuesday, April 22, 2025, 9 - 10:45pm Woodruff PE Center - Dance Studio"
TNT Practice,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1241397151,1241397151,"Wednesday, April 23, 2025, 8 - 10pm Woodruff PE Center multipurpose room, wrestling,aerobics,yoga,martial arts"
Emory Ballroom Dance Lesson,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1241310327,1241310327,"Tuesday, April 22, 2025, 9 - 10:45pm Woodruff PE Center - Dance Studio"
CS Tennis,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1230917306,1230917306,"Wednesday, April 23, 2025, 8 - 9:30pm Woodruff PE Center All Outdoor Tennis courts"
TNT Practice,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1241399743,1241399743,"Wednesday, April 23, 2025, 8 - 10pm Woodruff PE Center multipurpose room, wrestling,aerobics,yoga,martial arts"
Emory Suri Rehearsal,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1242035909,1242035909,"Wednesday, April 23, 2025, 9 - 10:45pm Woodruff PE Center - Dance Studio"
